STATION,DATE,REPORT_TYPE,SOURCE,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyPrecipitation,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity
RQW00011641,2017-08-23T20:00:00,FM-12,223,,,,83,,79
RQW00011641,2017-08-23T20:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-23T21:56:00,FM-15,343,,,,82,0,82
RQW00011641,2017-08-23T22:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-23T23:56:00,FM-15,343,,,,83,0,77
RQW00011641,2017-08-24T00:00:00,SOD,,85,77,0,,,
RQW00011641,2017-08-24T00:56:00,FM-15,343,,,,82,0,79
RQW00011641,2017-08-24T01:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-08-24T02:00:00,FM-12,223,,,,81,,82
RQW00011641,2017-08-24T02:56:00,FM-15,343,,,,81,0,79
RQW00011641,2017-08-24T03:56:00,FM-15,343,,,,80,0,82
RQW00011641,2017-08-24T04:56:00,FM-15,343,,,,80,0,82
RQW00011641,2017-08-24T05:56:00,FM-15,343,,,,79,0,85
RQW00011641,2017-08-24T06:56:00,FM-15,343,,,,80,0,79
RQW00011641,2017-08-24T07:56:00,FM-15,343,,,,83,0,74
RQW00011641,2017-08-24T08:00:00,FM-12,223,,,,83,,74
RQW00011641,2017-08-24T08:56:00,FM-15,343,,,,85,0,75
RQW00011641,2017-08-24T09:56:00,FM-15,343,,,,87,0,67
RQW00011641,2017-08-24T10:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-08-24T11:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-24T12:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-24T13:56:00,FM-15,343,,,,89,0,72
RQW00011641,2017-08-24T14:00:00,FM-12,223,,,,89,,72
RQW00011641,2017-08-24T14:56:00,FM-15,343,,,,89,0,72
RQW00011641,2017-08-24T15:56:00,FM-15,343,,,,88,0,75
RQW00011641,2017-08-24T16:56:00,FM-15,343,,,,88,0,75
RQW00011641,2017-08-24T17:56:00,FM-15,343,,,,86,0,80
RQW00011641,2017-08-24T18:56:00,FM-15,343,,,,85,0,82
RQW00011641,2017-08-24T19:56:00,FM-15,343,,,,85,0,82
RQW00011641,2017-08-24T20:00:00,FM-12,223,,,,85,,82
RQW00011641,2017-08-24T20:56:00,FM-15,343,,,,85,0,82
RQW00011641,2017-08-24T21:56:00,FM-15,343,,,,85,0,82
RQW00011641,2017-08-24T22:56:00,FM-15,343,,,,85,0,82
RQW00011641,2017-08-24T23:56:00,FM-15,343,,,,84,0,85
RQW00011641,2017-08-25T00:00:00,SOD,,85,77,0.01,,,
RQW00011641,2017-08-25T00:56:00,FM-15,343,,,,84,T,88
RQW00011641,2017-08-25T01:56:00,FM-15,343,,,,83,0,88
RQW00011641,2017-08-25T02:00:00,FM-12,223,,,,83,,88
RQW00011641,2017-08-25T02:56:00,FM-15,343,,,,83,0,88
RQW00011641,2017-08-25T03:56:00,FM-15,343,,,,83,T,88
RQW00011641,2017-08-25T04:56:00,FM-15,343,,,,82,0.01,88
RQW00011641,2017-08-25T05:56:00,FM-15,343,,,,82,0,88
RQW00011641,2017-08-25T06:56:00,FM-15,343,,,,82,0,88
RQW00011641,2017-08-25T07:56:00,FM-15,343,,,,84,T,85
RQW00011641,2017-08-25T08:00:00,FM-12,223,,,,84,,85
RQW00011641,2017-08-25T08:56:00,FM-15,343,,,,86,0,77
RQW00011641,2017-08-25T09:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-25T10:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-25T11:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-25T12:56:00,FM-15,343,,,,90,0,70
RQW00011641,2017-08-25T13:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-25T14:00:00,FM-12,223,,,,89,,70
RQW00011641,2017-08-25T14:56:00,FM-15,343,,,,87,0,70
RQW00011641,2017-08-25T15:56:00,FM-15,343,,,,87,0,63
RQW00011641,2017-08-25T16:56:00,FM-15,343,,,,87,0,65
RQW00011641,2017-08-25T17:56:00,FM-15,343,,,,85,0,75
RQW00011641,2017-08-25T18:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-08-25T19:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-08-25T20:00:00,FM-12,223,,,,84,,77
RQW00011641,2017-08-25T20:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-08-25T21:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-08-25T22:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-08-25T23:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-26T00:00:00,SOD,,85,76,0.09,,,
RQW00011641,2017-08-26T00:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-08-26T01:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-26T02:00:00,FM-12,223,,,,83,,79
RQW00011641,2017-08-26T02:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-26T03:56:00,FM-15,343,,,,83,0,77
RQW00011641,2017-08-26T04:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-26T05:56:00,FM-15,343,,,,80,0.04,90
RQW00011641,2017-08-26T06:56:00,FM-15,343,,,,81,T,88
RQW00011641,2017-08-26T07:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-08-26T08:00:00,FM-12,223,,,,83,,82
RQW00011641,2017-08-26T08:56:00,FM-15,343,,,,84,0.01,82
RQW00011641,2017-08-26T09:56:00,FM-15,343,,,,86,0,75
RQW00011641,2017-08-26T10:56:00,FM-15,343,,,,87,0,67
RQW00011641,2017-08-26T11:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-08-26T12:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-08-26T13:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-08-26T14:00:00,FM-12,223,,,,89,,65
RQW00011641,2017-08-26T14:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-08-26T15:56:00,FM-15,343,,,,87,0,65
RQW00011641,2017-08-26T16:56:00,FM-15,343,,,,86,0,72
RQW00011641,2017-08-26T17:56:00,FM-15,343,,,,85,0,75
RQW00011641,2017-08-26T18:56:00,FM-15,343,,,,84,0,74
RQW00011641,2017-08-26T19:56:00,FM-15,343,,,,84,0,72
RQW00011641,2017-08-26T20:00:00,FM-12,223,,,,84,,72
RQW00011641,2017-08-26T20:56:00,FM-15,343,,,,82,T,79
RQW00011641,2017-08-26T21:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-26T22:56:00,FM-15,343,,,,82,T,82
RQW00011641,2017-08-26T23:56:00,FM-15,343,,,,81,0.04,88
RQW00011641,2017-08-27T00:00:00,SOD,,84,81,0.65,,,
RQW00011641,2017-08-27T00:56:00,FM-15,343,,,,80,0.15,90
RQW00011641,2017-08-27T01:56:00,FM-15,343,,,,79,0.03,94
RQW00011641,2017-08-27T02:00:00,FM-12,223,,,,79,,94
RQW00011641,2017-08-27T02:56:00,FM-15,343,,,,79,T,88
RQW00011641,2017-08-27T03:56:00,FM-15,343,,,,78,0.02,90
RQW00011641,2017-08-27T04:54:00,FM-16,343,,,,79,,89
RQW00011641,2017-08-27T04:56:00,FM-15,343,,,,77,0.11,94
RQW00011641,2017-08-27T05:56:00,FM-15,343,,,,78,0.03,90
RQW00011641,2017-08-27T06:56:00,FM-15,343,,,,78,0.01,90
RQW00011641,2017-08-27T07:56:00,FM-15,343,,,,79,0,88
RQW00011641,2017-08-27T08:00:00,FM-12,223,,,,79,,88
RQW00011641,2017-08-27T08:56:00,FM-15,343,,,,83,0,77
RQW00011641,2017-08-27T09:56:00,FM-15,343,,,,85,0,77
RQW00011641,2017-08-27T10:56:00,FM-15,343,,,,87,0,72
RQW00011641,2017-08-27T11:56:00,FM-15,343,,,,87,0,65
RQW00011641,2017-08-27T12:56:00,FM-15,343,,,,91,T,56
RQW00011641,2017-08-27T13:56:00,FM-15,343,,,,90,0,59
RQW00011641,2017-08-27T14:00:00,FM-12,223,,,,90,,59
RQW00011641,2017-08-27T14:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-08-27T15:56:00,FM-15,343,,,,84,0.02,80
RQW00011641,2017-08-27T16:48:00,FM-16,343,,,,78,0.15,90
RQW00011641,2017-08-27T16:56:00,FM-15,343,,,,78,0.2,87
RQW00011641,2017-08-27T17:56:00,FM-15,343,,,,79,0.08,85
RQW00011641,2017-08-27T18:56:00,FM-15,343,,,,80,0,82
RQW00011641,2017-08-27T19:56:00,FM-15,343,,,,80,0,85
RQW00011641,2017-08-27T20:00:00,FM-12,223,,,,80,,85
RQW00011641,2017-08-27T20:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-27T21:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-27T22:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-27T23:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-28T00:00:00,SOD,,84,81,0.11,,,
RQW00011641,2017-08-28T00:56:00,FM-15,343,,,,80,0,87
RQW00011641,2017-08-28T01:56:00,FM-15,343,,,,79,0,88
RQW00011641,2017-08-28T02:00:00,FM-12,223,,,,79,,88
RQW00011641,2017-08-28T02:56:00,FM-15,343,,,,79,0,88
RQW00011641,2017-08-28T03:56:00,FM-15,343,,,,80,0,85
RQW00011641,2017-08-28T04:56:00,FM-15,343,,,,79,0,88
RQW00011641,2017-08-28T05:56:00,FM-15,343,,,,79,0,88
RQW00011641,2017-08-28T06:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-28T07:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-28T08:00:00,FM-12,223,,,,83,,79
RQW00011641,2017-08-28T08:56:00,FM-15,343,,,,86,0,75
RQW00011641,2017-08-28T09:56:00,FM-15,343,,,,87,0,72
RQW00011641,2017-08-28T10:56:00,FM-15,343,,,,88,0,73
RQW00011641,2017-08-28T11:56:00,FM-15,343,,,,89,0,68
RQW00011641,2017-08-28T12:56:00,FM-15,343,,,,88,0,70
RQW00011641,2017-08-28T13:53:00,FM-16,343,,,,82,0.01,79
RQW00011641,2017-08-28T13:56:00,FM-15,343,,,,81,0.06,85
RQW00011641,2017-08-28T14:00:00,FM-12,223,,,,81,,85
RQW00011641,2017-08-28T14:56:00,FM-15,343,,,,86,T,77
RQW00011641,2017-08-28T15:56:00,FM-15,343,,,,88,T,68
RQW00011641,2017-08-28T16:56:00,FM-15,343,,,,86,0,77
RQW00011641,2017-08-28T17:56:00,FM-15,343,,,,85,0,77
RQW00011641,2017-08-28T18:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-08-28T19:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-08-28T20:00:00,FM-12,223,,,,84,,80
RQW00011641,2017-08-28T20:56:00,FM-15,343,,,,84,T,80
RQW00011641,2017-08-28T21:56:00,FM-15,343,,,,81,0.05,91
RQW00011641,2017-08-28T22:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-08-28T23:56:00,FM-15,343,,,,81,0,91
RQW00011641,2017-08-29T00:00:00,SOD,,85,78,1.21,,,
RQW00011641,2017-08-29T00:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-08-29T01:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-08-29T02:00:00,FM-12,223,,,,81,,88
RQW00011641,2017-08-29T02:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-08-29T03:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-08-29T04:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-08-29T05:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-08-29T06:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-08-29T07:56:00,FM-15,343,,,,85,0,77
RQW00011641,2017-08-29T08:00:00,FM-12,223,,,,85,,77
RQW00011641,2017-08-29T08:56:00,FM-15,343,,,,87,0,65
RQW00011641,2017-08-29T09:56:00,FM-15,343,,,,90,0,58
RQW00011641,2017-08-29T10:56:00,FM-15,343,,,,90,0,56
RQW00011641,2017-08-29T11:56:00,FM-15,343,,,,90,0,58
RQW00011641,2017-08-29T12:14:00,FM-16,343,,,,90,,58
RQW00011641,2017-08-29T12:38:00,FM-16,343,,,,90,,58
RQW00011641,2017-08-29T12:56:00,FM-15,343,,,,89,0,63
RQW00011641,2017-08-29T13:56:00,FM-15,343,,,,88,0,70
RQW00011641,2017-08-29T14:00:00,FM-12,223,,,,88,,70
RQW00011641,2017-08-29T14:35:00,FM-16,343,,,,82,0.13,74
RQW00011641,2017-08-29T14:42:00,FM-16,343,,,,83,0.13,72
RQW00011641,2017-08-29T14:54:00,FM-16,343,,,,81,0.16,89
RQW00011641,2017-08-29T14:56:00,FM-15,343,,,,80,0.26,87
RQW00011641,2017-08-29T15:05:00,FM-16,343,,,,79,0.2,85
RQW00011641,2017-08-29T15:41:00,FM-16,343,,,,81,0.47,79
RQW00011641,2017-08-29T15:56:00,FM-15,343,,,,83,0.43,79
RQW00011641,2017-08-29T16:56:00,FM-15,343,,,,82,0.52,85
RQW00011641,2017-08-29T17:56:00,FM-15,343,,,,84,T,74
RQW00011641,2017-08-29T18:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-08-29T19:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-08-29T20:00:00,FM-12,223,,,,83,,82
RQW00011641,2017-08-29T20:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-08-29T21:56:00,FM-15,343,,,,82,0,79
RQW00011641,2017-08-29T22:56:00,FM-15,343,,,,80,0,87
RQW00011641,2017-08-29T23:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-08-30T00:00:00,SOD,,86,76,0,,,
RQW00011641,2017-08-30T00:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-08-30T01:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-30T02:00:00,FM-12,223,,,,81,,85
RQW00011641,2017-08-30T02:56:00,FM-15,343,,,,80,0,87
RQW00011641,2017-08-30T03:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-08-30T04:56:00,FM-15,343,,,,81,0,85
RQW00011641,2017-08-30T05:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-08-30T06:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-08-30T07:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-08-30T08:00:00,FM-12,223,,,,84,,77
RQW00011641,2017-08-30T08:56:00,FM-15,343,,,,86,0,75
RQW00011641,2017-08-30T09:56:00,FM-15,343,,,,87,0,72
RQW00011641,2017-08-30T10:56:00,FM-15,343,,,,89,0,70
RQW00011641,2017-08-30T11:56:00,FM-15,343,,,,89,0,68
RQW00011641,2017-08-30T12:56:00,FM-15,343,,,,90,0,66
RQW00011641,2017-08-30T13:56:00,FM-15,343,,,,91,0,61
RQW00011641,2017-08-30T14:00:00,FM-12,223,,,,91,,61
RQW00011641,2017-08-30T14:56:00,FM-15,343,,,,91,0,57
RQW00011641,2017-08-30T15:56:00,FM-15,343,,,,89,0,68
RQW00011641,2017-08-30T16:56:00,FM-15,343,,,,88,0,70
RQW00011641,2017-08-30T17:56:00,FM-15,343,,,,87,0,70
RQW00011641,2017-08-30T18:56:00,FM-15,343,,,,85,0,77
RQW00011641,2017-08-30T19:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-08-30T20:00:00,FM-12,223,,,,84,,80
RQW00011641,2017-08-30T20:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-08-30T21:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-08-30T22:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-08-30T23:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-08-31T00:00:00,SOD,,86,74,0,,,
RQW00011641,2017-08-31T00:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-08-31T01:56:00,FM-15,343,,,,82,0,82
RQW00011641,2017-08-31T02:00:00,FM-12,223,,,,82,,82
RQW00011641,2017-08-31T02:56:00,FM-15,343,,,,82,0,82
RQW00011641,2017-08-31T03:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-08-31T04:56:00,FM-15,343,,,,82,0,79
RQW00011641,2017-08-31T05:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-08-31T06:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-08-31T07:56:00,FM-15,343,,,,83,0,77
RQW00011641,2017-08-31T08:00:00,FM-12,223,,,,83,,77
RQW00011641,2017-08-31T08:56:00,FM-15,343,,,,86,0,72
RQW00011641,2017-08-31T09:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-08-31T10:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-08-31T11:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-08-31T12:56:00,FM-15,343,,,,89,0,61
RQW00011641,2017-08-31T13:56:00,FM-15,343,,,,89,0,68
RQW00011641,2017-08-31T14:00:00,FM-12,223,,,,89,,68
RQW00011641,2017-08-31T14:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-08-31T15:56:00,FM-15,343,,,,88,0,66
RQW00011641,2017-08-31T16:56:00,FM-15,343,,,,86,0,72
RQW00011641,2017-08-31T17:56:00,FM-15,343,,,,86,0,72
RQW00011641,2017-08-31T18:56:00,FM-15,343,,,,84,0,74
RQW00011641,2017-08-31T19:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-31T20:00:00,FM-12,223,,,,83,,79
RQW00011641,2017-08-31T20:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-31T21:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-31T22:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-08-31T23:56:00,FM-15,343,,,,82,0,82
RQW00011641,2017-09-01T00:00:00,SOD,,85,74,0.01,,,
RQW00011641,2017-09-01T00:00:00,SOM,,,,,,,
RQW00011641,2017-09-01T00:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-09-01T01:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-09-01T02:00:00,FM-12,223,,,,83,,79
RQW00011641,2017-09-01T02:56:00,FM-15,343,,,,82,0,79
RQW00011641,2017-09-01T03:56:00,FM-15,343,,,,82,0,79
RQW00011641,2017-09-01T04:56:00,FM-15,343,,,,81,0,82
RQW00011641,2017-09-01T05:56:00,FM-15,343,,,,80,0,85
RQW00011641,2017-09-01T06:56:00,FM-15,343,,,,82,T,79
RQW00011641,2017-09-01T07:56:00,FM-15,343,,,,84,T,74
RQW00011641,2017-09-01T08:00:00,FM-12,223,,,,84,,74
RQW00011641,2017-09-01T08:56:00,FM-15,343,,,,86,0,72
RQW00011641,2017-09-01T09:56:00,FM-15,343,,,,87,0.01,70
RQW00011641,2017-09-01T10:56:00,FM-15,343,,,,87,0,70
RQW00011641,2017-09-01T11:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-09-01T12:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-09-01T13:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-09-01T14:00:00,FM-12,223,,,,89,,65
RQW00011641,2017-09-01T14:56:00,FM-15,343,,,,88,0,66
RQW00011641,2017-09-01T15:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-09-01T16:56:00,FM-15,343,,,,87,0,70
RQW00011641,2017-09-01T17:56:00,FM-15,343,,,,86,T,70
RQW00011641,2017-09-01T18:56:00,FM-15,343,,,,85,0,72
RQW00011641,2017-09-01T19:56:00,FM-15,343,,,,84,0,72
RQW00011641,2017-09-01T20:00:00,FM-12,223,,,,84,,72
RQW00011641,2017-09-01T20:56:00,FM-15,343,,,,84,T,74
RQW00011641,2017-09-01T21:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-09-01T22:56:00,FM-15,343,,,,84,0,74
RQW00011641,2017-09-01T23:56:00,FM-15,343,,,,81,T,77
RQW00011641,2017-09-02T00:00:00,SOD,,85,76,0.02,,,
RQW00011641,2017-09-02T00:56:00,FM-15,343,,,,81,0.02,85
RQW00011641,2017-09-02T01:56:00,FM-15,343,,,,80,T,90
RQW00011641,2017-09-02T02:00:00,FM-12,223,,,,80,,90
RQW00011641,2017-09-02T02:56:00,FM-15,343,,,,80,T,90
RQW00011641,2017-09-02T03:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-09-02T04:56:00,FM-15,343,,,,79,T,85
RQW00011641,2017-09-02T05:56:00,FM-15,343,,,,79,T,88
RQW00011641,2017-09-02T06:56:00,FM-15,343,,,,80,0,87
RQW00011641,2017-09-02T07:56:00,FM-15,343,,,,83,0,79
RQW00011641,2017-09-02T08:00:00,FM-12,223,,,,83,,79
RQW00011641,2017-09-02T08:56:00,FM-15,343,,,,86,0,72
RQW00011641,2017-09-02T09:56:00,FM-15,343,,,,87,0,70
RQW00011641,2017-09-02T10:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-09-02T11:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-09-02T12:56:00,FM-15,343,,,,90,0,62
RQW00011641,2017-09-02T13:56:00,FM-15,343,,,,90,0,62
RQW00011641,2017-09-02T14:00:00,FM-12,223,,,,90,,62
RQW00011641,2017-09-02T14:56:00,FM-15,343,,,,89,0,65
RQW00011641,2017-09-02T15:35:00,FM-16,343,,,,88,,68
RQW00011641,2017-09-02T15:56:00,FM-15,343,,,,88,0,68
RQW00011641,2017-09-02T16:56:00,FM-15,343,,,,87,0,72
RQW00011641,2017-09-02T17:56:00,FM-15,343,,,,85,0,68
RQW00011641,2017-09-02T18:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-09-02T19:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-09-02T20:00:00,FM-12,223,,,,84,,80
RQW00011641,2017-09-02T20:56:00,FM-15,343,,,,83,0,77
RQW00011641,2017-09-02T21:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-09-02T22:56:00,FM-15,343,,,,82,T,79
RQW00011641,2017-09-02T23:56:00,FM-15,343,,,,82,T,82
RQW00011641,2017-09-03T00:00:00,SOD,,83,84,0.37,,,
RQW00011641,2017-09-03T00:56:00,FM-15,343,,,,80,0.17,90
RQW00011641,2017-09-03T01:56:00,FM-15,343,,,,80,T,90
RQW00011641,2017-09-03T02:00:00,FM-12,223,,,,80,,90
RQW00011641,2017-09-03T02:56:00,FM-15,343,,,,79,0.08,94
RQW00011641,2017-09-03T03:56:00,FM-15,343,,,,79,0,90
RQW00011641,2017-09-03T04:56:00,FM-15,343,,,,79,0,90
RQW00011641,2017-09-03T05:56:00,FM-15,343,,,,79,0,90
RQW00011641,2017-09-03T06:56:00,FM-15,343,,,,80,0,87
RQW00011641,2017-09-03T07:56:00,FM-15,343,,,,80,0,87
RQW00011641,2017-09-03T08:00:00,FM-12,223,,,,80,,87
RQW00011641,2017-09-03T08:56:00,FM-15,343,,,,82,0,82
RQW00011641,2017-09-03T09:56:00,FM-15,343,,,,85,0,75
RQW00011641,2017-09-03T10:56:00,FM-15,343,,,,86,0,77
RQW00011641,2017-09-03T11:56:00,FM-15,343,,,,87,0,72
RQW00011641,2017-09-03T12:41:00,FM-16,343,,,,87,T,72
RQW00011641,2017-09-03T12:56:00,FM-15,343,,,,82,0.08,85
RQW00011641,2017-09-03T13:24:00,FM-16,343,,,,81,0.12,91
RQW00011641,2017-09-03T13:56:00,FM-15,343,,,,81,0.04,91
RQW00011641,2017-09-03T14:00:00,FM-12,223,,,,81,,91
RQW00011641,2017-09-03T14:56:00,FM-15,343,,,,85,T,80
RQW00011641,2017-09-03T15:56:00,FM-15,343,,,,87,0,75
RQW00011641,2017-09-03T16:56:00,FM-15,343,,,,86,0,77
RQW00011641,2017-09-03T17:56:00,FM-15,343,,,,86,0,75
RQW00011641,2017-09-03T18:56:00,FM-15,343,,,,84,0,80
RQW00011641,2017-09-03T19:56:00,FM-15,343,,,,83,0,85
RQW00011641,2017-09-03T20:00:00,FM-12,223,,,,83,,85
RQW00011641,2017-09-03T20:56:00,FM-15,343,,,,83,T,88
RQW00011641,2017-09-03T21:56:00,FM-15,343,,,,82,0,88
RQW00011641,2017-09-03T22:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-09-03T23:56:00,FM-15,343,,,,81,T,88
RQW00011641,2017-09-04T00:00:00,SOD,,84,81,0.07,,,
RQW00011641,2017-09-04T00:56:00,FM-15,343,,,,81,T,88
RQW00011641,2017-09-04T01:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-09-04T02:00:00,FM-12,223,,,,80,,90
RQW00011641,2017-09-04T02:56:00,FM-15,343,,,,79,T,94
RQW00011641,2017-09-04T03:56:00,FM-15,343,,,,79,0,94
RQW00011641,2017-09-04T04:56:00,FM-15,343,,,,79,0,94
RQW00011641,2017-09-04T05:56:00,FM-15,343,,,,79,0,90
RQW00011641,2017-09-04T06:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-09-04T07:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-09-04T08:00:00,FM-12,223,,,,83,,82
RQW00011641,2017-09-04T08:56:00,FM-15,343,,,,86,0,77
RQW00011641,2017-09-04T09:56:00,FM-15,343,,,,86,0,77
RQW00011641,2017-09-04T10:56:00,FM-15,343,,,,88,0,73
RQW00011641,2017-09-04T11:56:00,FM-15,343,,,,89,0,68
RQW00011641,2017-09-04T12:31:00,FM-16,343,,,,88,,73
RQW00011641,2017-09-04T12:56:00,FM-15,343,,,,88,0,70
RQW00011641,2017-09-04T13:56:00,FM-15,343,,,,85,0,77
RQW00011641,2017-09-04T14:00:00,FM-12,223,,,,85,,77
RQW00011641,2017-09-04T14:56:00,FM-15,343,,,,86,0,75
RQW00011641,2017-09-04T15:56:00,FM-15,343,,,,86,0,75
RQW00011641,2017-09-04T16:56:00,FM-15,343,,,,87,0,72
RQW00011641,2017-09-04T17:56:00,FM-15,343,,,,85,0,77
RQW00011641,2017-09-04T18:56:00,FM-15,343,,,,85,0,75
RQW00011641,2017-09-04T19:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-09-04T20:00:00,FM-12,223,,,,84,,77
RQW00011641,2017-09-04T20:56:00,FM-15,343,,,,84,0,77
RQW00011641,2017-09-04T21:56:00,FM-15,343,,,,83,0,82
RQW00011641,2017-09-04T22:56:00,FM-15,343,,,,82,0.07,88
RQW00011641,2017-09-04T23:56:00,FM-15,343,,,,82,0,85
RQW00011641,2017-09-05T00:00:00,SOD,,83,83,0.7,,,
RQW00011641,2017-09-05T00:56:00,FM-15,343,,,,82,0,88
RQW00011641,2017-09-05T01:56:00,FM-15,343,,,,82,0,88
RQW00011641,2017-09-05T02:00:00,FM-12,223,,,,82,,88
RQW00011641,2017-09-05T02:56:00,FM-15,343,,,,81,0,88
RQW00011641,2017-09-05T03:56:00,FM-15,343,,,,81,0,91
RQW00011641,2017-09-05T04:56:00,FM-15,343,,,,80,0,90
RQW00011641,2017-09-05T05:56:00,FM-15,343,,,,81,0,91
RQW00011641,2017-09-05T06:56:00,FM-15,343,,,,81,T,91
RQW00011641,2017-09-05T07:56:00,FM-15,343,,,,82,T,88
RQW00011641,2017-09-05T08:00:00,FM-12,223,,,,82,,88
RQW00011641,2017-09-05T08:56:00,FM-15,343,,,,85,0.01,82
RQW00011641,2017-09-05T09:56:00,FM-15,343,,,,87,0,75
RQW00011641,2017-09-05T10:56:00,FM-15,343,,,,84,0.09,85
RQW00011641,2017-09-05T11:08:00,FM-16,343,,,,81,0.22,94
RQW00011641,2017-09-05T11:26:00,FM-16,343,,,,82,0.41,88
RQW00011641,2017-09-05T11:37:00,FM-16,343,,,,79,0.63,94
